,Summary,Precip Type,Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Time,Year,Month,Day
86011,2,0,5.0,0.79,13.67,202.0,16.1,22,2015,11,29
86012,1,1,-1.69,0.96,0.0,0.0,0.19,23,2015,11,2
86013,1,1,-2.07,0.96,0.66,300.0,0.19,0,2015,11,3
86014,1,1,-3.36,0.96,0.0,0.0,0.16,1,2015,11,3
86015,1,1,-2.78,0.96,3.11,94.0,0.16,2,2015,11,3
86016,1,1,-3.13,1.0,1.96,35.0,0.14,3,2015,11,3
86017,1,1,-2.32,0.96,0.0,0.0,0.0,4,2015,11,3
86018,1,1,-2.87,1.0,0.0,0.0,0.0,5,2015,11,3
86019,1,1,-2.24,1.0,0.0,0.0,0.0,6,2015,11,3
86020,1,1,-1.18,1.0,0.0,0.0,0.0,7,2015,11,3
86021,1,0,1.19,0.92,1.61,30.0,0.0,8,2015,11,3
86022,1,0,3.03,0.99,2.61,354.0,1.24,9,2015,11,3
86032,1,0,0.23,0.99,2.91,336.0,1.87,19,2015,11,3
86033,1,0,1.52,0.92,3.2,61.0,1.38,20,2015,11,3
86034,1,1,-0.44,0.96,2.13,47.0,1.11,21,2015,11,3
86035,1,1,-1.58,0.96,3.12,343.0,1.85,22,2015,11,3
86038,2,0,5.0,0.79,13.85,249.0,11.98,1,2015,11,30
86057,2,0,6.72,0.86,10.77,202.0,11.98,20,2015,11,30
86058,2,0,6.76,0.89,9.43,191.0,9.98,21,2015,11,30
86059,2,0,6.69,0.89,3.36,168.0,11.98,22,2015,11,30
86060,1,1,-2.02,0.96,2.95,4.0,0.31,23,2015,11,3
86061,1,1,-2.38,0.97,2.16,105.0,0.24,0,2015,11,4
86062,1,1,-3.11,0.96,3.22,130.0,0.16,1,2015,11,4
86063,1,1,-2.22,0.96,0.0,0.0,0.16,2,2015,11,4
86064,1,1,-2.31,0.96,3.14,43.0,0.18,3,2015,11,4
86065,1,1,-2.25,1.0,1.61,350.0,0.16,4,2015,11,4
86066,1,1,-2.29,1.0,0.0,0.0,0.23,5,2015,11,4
86067,1,1,-2.44,0.99,3.22,290.0,0.13,6,2015,11,4
86068,1,1,-1.18,1.0,0.0,0.0,0.02,7,2015,11,4
86069,1,0,0.08,0.92,0.0,0.0,0.02,8,2015,11,4
86070,1,0,2.96,0.98,3.93,117.0,0.37,9,2015,11,4
86071,1,0,4.12,0.98,4.28,333.0,0.93,10,2015,11,4
86072,1,0,4.19,0.98,7.16,343.0,0.97,11,2015,11,4
86074,0,0,9.08,0.76,4.46,23.0,6.07,13,2015,11,4
86075,0,0,10.08,0.7,7.68,21.0,6.07,14,2015,11,4
86076,0,0,7.96,0.75,4.22,13.0,5.54,15,2015,11,4
86078,0,0,2.88,0.89,9.66,0.0,3.43,17,2015,11,4
86079,1,0,2.49,0.99,4.88,336.0,1.56,18,2015,11,4
86080,1,0,0.04,0.92,3.22,330.0,0.02,19,2015,11,4
86081,1,1,-1.58,0.96,3.08,0.0,0.16,20,2015,11,4
86082,1,1,-1.73,0.99,3.38,314.0,0.34,21,2015,11,4
86083,1,1,-2.16,0.96,3.22,320.0,0.16,22,2015,11,4
86084,1,1,-1.64,0.96,3.22,320.0,0.16,23,2015,11,4
86085,1,1,-1.58,0.97,3.16,343.0,0.05,0,2015,11,5
86086,1,1,-2.22,1.0,3.22,340.0,0.16,1,2015,11,5
86087,1,1,-2.73,0.96,3.22,320.0,0.93,2,2015,11,5
86088,1,1,-3.08,0.96,1.96,320.0,0.16,3,2015,11,5
86089,1,1,-2.24,0.96,0.0,0.0,0.02,4,2015,11,5
86090,1,1,-2.24,1.0,0.0,0.0,0.0,5,2015,11,5
86091,1,1,-2.19,0.96,0.0,0.0,0.0,6,2015,11,5
86092,1,1,-1.13,0.93,0.0,0.0,0.0,7,2015,11,5
86093,1,0,0.16,1.0,8.05,320.0,0.03,8,2015,11,5
86094,1,0,2.63,0.93,2.87,224.0,0.13,9,2015,11,5
86095,1,0,4.28,0.91,3.06,242.0,0.68,10,2015,11,5
86096,1,0,7.42,0.98,6.79,221.0,2.98,11,2015,11,5
86097,0,0,11.14,0.69,0.84,270.0,4.33,12,2015,11,5
86098,0,0,11.08,0.71,2.69,179.0,4.85,13,2015,11,5
86099,0,0,11.08,0.71,1.48,176.0,4.43,14,2015,11,5
86100,1,0,9.26,0.74,2.14,96.0,3.16,15,2015,11,5
86101,1,0,6.2,0.92,2.98,8.0,1.93,16,2015,11,5
86102,1,0,3.96,0.92,3.08,20.0,1.27,17,2015,11,5
86103,1,0,3.01,0.95,1.32,55.0,1.11,18,2015,11,5
86104,1,0,2.13,0.99,0.0,0.0,0.16,19,2015,11,5
86105,1,0,1.06,0.96,3.22,300.0,0.47,20,2015,11,5
86106,1,1,-0.11,1.0,3.22,200.0,0.29,21,2015,11,5
86107,1,1,-0.63,0.96,3.22,170.0,0.16,22,2015,11,5
86108,1,1,-0.65,0.96,0.0,0.0,0.16,23,2015,11,5
86109,1,1,-0.43,1.0,3.22,180.0,0.13,0,2015,11,6
86110,1,1,-1.21,1.0,0.0,0.0,0.16,1,2015,11,6
86111,1,1,-1.21,0.96,0.0,0.0,0.16,2,2015,11,6
86112,1,1,-0.58,0.97,3.22,160.0,0.03,3,2015,11,6
86113,1,1,-1.21,1.0,3.22,310.0,0.0,4,2015,11,6
86114,1,1,-1.21,1.0,0.0,0.0,0.0,5,2015,11,6
86115,1,1,-1.09,1.0,1.96,160.0,0.0,6,2015,11,6
86116,1,1,-0.09,1.0,0.0,0.0,0.0,7,2015,11,6
86117,1,0,1.08,0.92,3.22,60.0,0.0,8,2015,11,6
86118,1,0,2.09,1.0,0.74,130.0,0.0,9,2015,11,6
86119,1,0,2.77,1.0,0.21,342.0,0.16,10,2015,11,6
86120,1,0,2.89,1.0,1.59,333.0,0.16,11,2015,11,6
86121,1,0,3.24,0.99,4.46,342.0,0.31,12,2015,11,6
86122,1,0,4.07,0.91,3.2,0.0,0.18,13,2015,11,6
86123,1,0,3.99,0.92,4.46,351.0,0.16,14,2015,11,6
86124,1,0,3.07,0.99,7.12,342.0,0.02,15,2015,11,6
86125,1,0,2.84,1.0,9.23,330.0,0.0,16,2015,11,6
86126,1,0,2.73,1.0,9.66,0.0,0.0,17,2015,11,6
86127,1,0,2.67,1.0,4.93,15.0,0.0,18,2015,11,6
86128,1,0,2.53,1.0,4.6,20.0,0.0,19,2015,11,6
86129,1,0,2.53,1.0,6.44,20.0,0.0,20,2015,11,6
86130,1,0,2.52,1.0,3.16,356.0,0.0,21,2015,11,6
86131,1,0,2.53,1.0,3.06,347.0,0.0,22,2015,11,6
86132,1,0,2.46,0.96,0.0,0.0,0.0,23,2015,11,6
86133,1,0,1.99,1.0,2.59,235.0,0.02,0,2015,11,7
86134,1,0,1.93,1.0,3.22,220.0,0.0,1,2015,11,7
86135,1,0,1.9,0.96,3.2,229.0,0.0,2,2015,11,7
86136,1,0,1.88,0.97,3.03,225.0,0.0,3,2015,11,7
86137,1,0,0.91,1.0,7.68,190.0,0.0,4,2015,11,7
86138,1,0,0.91,0.93,4.64,248.0,0.0,5,2015,11,7
86139,1,0,0.98,0.94,7.12,163.0,0.0,6,2015,11,7
86140,1,0,0.99,1.0,9.58,180.0,0.0,7,2015,11,7
86141,1,0,2.11,1.0,9.13,180.0,0.0,8,2015,11,7
86142,1,0,2.78,1.0,9.77,173.0,0.03,9,2015,11,7
86143,1,0,3.98,0.92,9.24,180.0,0.05,10,2015,11,7
86144,1,0,4.19,0.99,10.92,207.0,0.24,11,2015,11,7
86145,1,0,5.51,0.98,12.83,181.0,0.42,12,2015,11,7
86146,1,0,6.62,0.91,10.8,170.0,1.26,13,2015,11,7
86147,1,0,6.64,0.98,10.59,170.0,1.37,14,2015,11,7
86148,1,0,5.82,0.97,10.11,150.0,0.68,15,2015,11,7
86149,1,0,5.48,0.98,10.82,160.0,0.23,16,2015,11,7
86150,1,0,5.44,0.99,8.98,160.0,0.37,17,2015,11,7
86151,1,0,5.53,0.98,7.57,153.0,0.89,18,2015,11,7
86152,1,0,5.39,0.99,11.13,170.0,0.98,19,2015,11,7
86153,1,0,5.88,0.95,11.13,170.0,0.98,20,2015,11,7
86154,1,0,6.41,0.96,10.35,174.0,1.34,21,2015,11,7
86155,1,0,6.38,0.95,10.9,160.0,1.29,22,2015,11,7
86156,1,0,6.43,0.99,6.28,170.0,1.29,23,2015,11,7
86157,1,0,6.98,0.99,10.18,162.0,1.51,0,2015,11,8
86158,1,0,6.97,0.99,6.15,140.0,1.29,1,2015,11,8
86159,1,0,7.43,0.96,6.26,149.0,1.29,2,2015,11,8
86160,1,0,7.53,0.96,6.46,159.0,1.51,3,2015,11,8
86161,1,0,7.87,0.96,3.2,109.0,2.5,4,2015,11,8
86162,1,0,7.81,0.96,4.6,150.0,1.88,5,2015,11,8
86163,1,0,7.92,0.96,3.91,170.0,1.61,6,2015,11,8
86164,1,0,7.96,0.95,9.34,171.0,1.27,7,2015,11,8
86165,1,0,10.16,0.86,9.23,170.0,1.75,8,2015,11,8
86166,1,0,11.52,0.85,1.87,220.0,2.42,9,2015,11,8
86177,0,0,9.34,0.96,6.17,233.0,8.05,20,2015,11,8
86179,1,0,7.62,0.96,3.2,221.0,0.9,22,2015,11,8
86180,1,0,6.53,0.96,6.01,230.0,0.93,23,2015,11,8
86181,1,0,6.62,0.96,4.48,258.0,3.09,0,2015,11,9
86182,1,0,3.45,0.96,3.22,60.0,0.63,1,2015,11,9
86183,1,0,3.46,0.96,8.05,90.0,0.32,2,2015,11,9
86184,1,0,3.37,0.99,1.58,230.0,0.47,3,2015,11,9
86185,1,0,3.06,1.0,3.09,156.0,0.16,4,2015,11,9
86186,1,0,3.03,0.96,4.54,53.0,0.32,5,2015,11,9
86187,1,0,4.09,1.0,5.12,111.0,0.27,6,2015,11,9
86188,1,0,5.12,1.0,4.89,111.0,0.32,7,2015,11,9
86189,1,0,7.4,0.99,3.27,86.0,1.24,8,2015,11,9
86229,2,0,10.54,0.93,6.25,101.0,14.91,23,2015,10,9
86230,2,0,10.52,0.93,2.08,55.0,11.69,0,2015,10,10
86232,2,0,10.56,0.93,0.0,0.0,14.81,2,2015,10,10
86233,2,0,11.61,0.91,6.47,95.0,14.09,3,2015,10,10
86234,2,0,12.11,0.86,9.55,89.0,9.8,4,2015,10,10
86235,2,0,12.11,0.86,4.89,43.0,11.75,5,2015,10,10
86236,2,0,12.14,0.88,9.9,53.0,9.21,6,2015,10,10
86237,2,0,12.18,0.86,11.27,60.0,11.7,7,2015,10,10
86238,2,0,12.2,0.93,11.04,41.0,9.8,8,2015,10,10
86239,2,0,12.92,0.9,11.96,45.0,9.66,9,2015,10,10
86240,2,0,13.79,0.83,11.08,51.0,9.8,10,2015,10,10
86241,2,0,14.88,0.79,14.01,51.0,9.85,11,2015,10,10
86242,2,0,14.85,0.79,13.25,52.0,10.24,12,2015,10,10
86243,2,0,13.89,0.89,11.22,60.0,8.05,13,2015,10,10
86244,2,0,13.84,0.9,3.7,42.0,6.2,14,2015,10,10
86245,2,0,13.69,0.93,5.07,84.0,5.86,15,2015,10,10
86246,2,0,12.76,0.99,3.41,99.0,4.2,16,2015,10,10
86247,2,0,12.71,1.0,3.83,34.0,3.75,17,2015,10,10
86248,2,0,13.56,0.91,12.86,41.0,5.65,18,2015,10,10
86249,2,0,12.71,0.96,14.63,50.0,5.09,19,2015,10,10
86250,2,0,12.63,0.96,14.04,50.0,5.09,20,2015,10,10
86251,2,0,12.64,0.94,13.89,51.0,4.07,21,2015,10,10
86252,2,0,12.11,0.96,17.23,51.0,3.83,22,2015,10,10
86253,2,0,12.11,0.96,17.13,60.0,3.36,23,2015,10,10
86254,2,0,11.59,0.96,17.21,62.0,3.54,0,2015,10,11
86255,2,0,11.5,0.96,20.41,40.0,3.36,1,2015,10,11
86256,1,0,10.94,0.96,17.16,31.0,2.91,2,2015,10,11
86257,1,0,10.69,0.99,19.82,42.0,2.37,3,2015,10,11
86258,1,0,10.97,0.93,21.67,50.0,2.3,4,2015,10,11
86259,1,0,10.9,0.93,20.19,40.0,2.82,5,2015,10,11
86260,2,0,11.04,0.93,20.79,41.0,4.22,6,2015,10,11
86261,2,0,10.95,0.93,15.94,41.0,4.3,7,2015,10,11
86262,2,0,10.95,1.0,20.3,41.0,3.36,8,2015,10,11
86263,2,0,11.99,0.93,19.08,42.0,5.39,9,2015,10,11
86264,2,0,11.99,1.0,16.0,32.0,6.94,10,2015,10,11
86265,2,0,11.94,1.0,14.59,41.0,6.86,11,2015,10,11
86266,2,0,12.09,0.99,16.7,41.0,3.99,12,2015,10,11
86267,2,0,11.99,0.93,20.5,31.0,4.07,13,2015,10,11
86268,2,0,11.94,0.93,16.2,31.0,3.24,14,2015,10,11
86269,2,0,11.98,0.94,19.61,21.0,5.1,15,2015,10,11
86270,2,0,10.88,1.0,20.53,20.0,4.94,16,2015,10,11
86271,2,0,9.83,1.0,22.09,2.0,7.08,17,2015,10,11
86272,2,0,9.95,0.94,21.41,11.0,5.88,18,2015,10,11
86273,2,0,8.72,1.0,22.52,11.0,6.2,19,2015,10,11
86274,2,0,9.21,0.93,20.7,11.0,6.2,20,2015,10,11
86278,2,0,6.74,0.96,19.59,351.0,6.78,0,2015,10,12
86279,2,0,6.11,0.96,24.68,340.0,6.2,1,2015,10,12
86280,2,0,5.6,0.96,19.9,340.0,6.2,2,2015,10,12
86281,2,0,5.22,0.96,23.23,341.0,6.73,3,2015,10,12
86282,2,0,5.12,1.0,20.06,330.0,6.17,4,2015,10,12
86283,2,0,6.06,0.94,14.04,310.0,8.0,5,2015,10,12
86284,2,0,6.14,0.93,13.44,311.0,8.34,6,2015,10,12
86285,2,0,7.18,0.87,13.89,310.0,8.13,7,2015,10,12
86286,2,0,7.2,0.93,13.89,300.0,8.13,8,2015,10,12
86287,2,0,7.74,0.89,14.62,282.0,9.98,9,2015,10,12
86288,2,0,7.8,0.89,14.01,261.0,7.87,10,2015,10,12
86289,2,0,8.91,0.82,12.61,252.0,7.91,11,2015,10,12
86290,2,0,9.01,0.82,11.69,255.0,8.34,12,2015,10,12
86291,2,0,8.86,0.82,11.0,252.0,8.05,13,2015,10,12
86295,2,0,7.76,0.88,3.22,260.0,6.2,17,2015,10,12
86296,2,0,7.73,0.87,2.74,253.0,7.55,18,2015,10,12
86297,2,0,7.55,0.84,3.17,238.0,9.9,19,2015,10,12
86298,2,0,7.99,0.81,6.15,230.0,9.85,20,2015,10,12
86299,2,0,7.54,0.84,5.43,222.0,9.84,21,2015,10,12
86300,2,0,7.47,0.8,6.26,219.0,11.8,22,2015,10,12
86319,2,0,11.06,0.8,14.28,81.0,8.13,17,2015,10,13
86320,2,0,11.16,0.81,13.02,83.0,9.98,18,2015,10,13
86321,2,0,11.04,0.8,12.8,80.0,9.98,19,2015,10,13
86322,2,0,10.51,0.86,6.76,82.0,8.13,20,2015,10,13
86323,2,0,10.52,0.87,15.99,128.0,8.42,21,2015,10,13
86324,2,0,9.95,0.89,13.94,128.0,8.13,22,2015,10,13
86325,2,0,9.93,0.87,16.68,139.0,8.37,23,2015,10,13
86326,2,0,9.99,0.87,13.59,112.0,9.98,0,2015,10,14
86327,2,0,9.93,0.87,10.88,109.0,9.98,1,2015,10,14
86328,2,0,9.93,0.84,11.08,90.0,8.05,2,2015,10,14
86329,2,0,9.52,0.89,11.32,102.0,9.13,3,2015,10,14
86330,2,0,9.93,0.86,12.53,99.0,9.9,4,2015,10,14
86331,2,0,9.93,0.86,14.17,100.0,9.9,5,2015,10,14
86332,2,0,9.98,0.87,15.65,110.0,9.98,6,2015,10,14
86333,2,0,10.97,0.81,12.69,110.0,9.98,7,2015,10,14
86338,2,0,12.09,0.82,22.36,142.0,9.8,12,2015,10,14
86339,2,0,11.16,0.93,20.17,129.0,9.98,13,2015,10,14
86342,2,0,11.16,0.93,17.57,110.0,7.21,16,2015,10,14
86343,2,0,11.14,0.93,9.61,100.0,9.98,17,2015,10,14
86344,2,0,12.07,0.87,9.61,111.0,9.9,18,2015,10,14
86345,2,0,12.16,0.87,20.01,119.0,9.9,19,2015,10,14
86351,2,0,11.14,0.86,14.02,119.0,11.98,1,2015,10,15
86352,2,0,11.14,0.86,14.26,138.0,14.91,2,2015,10,15
86353,2,0,11.22,0.89,13.73,132.0,11.69,3,2015,10,15
86354,2,0,11.09,0.86,23.12,139.0,9.98,4,2015,10,15
86356,2,0,12.04,0.82,20.7,130.0,9.98,6,2015,10,15
86357,2,0,12.18,0.8,25.05,130.0,9.98,7,2015,10,15
86358,2,0,12.73,0.84,23.33,139.0,9.98,8,2015,10,15
86365,2,0,14.97,0.74,26.42,142.0,10.27,15,2015,10,15
86368,2,0,12.92,0.9,26.4,143.0,9.98,18,2015,10,15
86369,2,0,12.76,0.9,24.84,140.0,8.05,19,2015,10,15
86370,2,0,12.22,0.9,25.18,140.0,6.2,20,2015,10,15
86371,2,0,12.74,0.91,25.44,142.0,5.31,21,2015,10,15
86388,2,0,13.94,0.83,21.53,149.0,9.98,14,2015,10,16
86389,2,0,13.81,0.79,25.42,150.0,10.16,15,2015,10,16
86391,2,0,12.22,0.87,25.99,150.0,9.76,17,2015,10,16
86393,2,0,12.2,0.87,24.15,151.0,9.76,19,2015,10,16
86394,2,0,11.64,0.91,19.77,150.0,9.61,20,2015,10,16
86395,2,0,11.21,0.93,15.75,161.0,5.67,21,2015,10,16
86396,2,0,11.13,0.93,19.8,160.0,4.52,22,2015,10,16
86397,2,0,11.11,0.96,17.55,170.0,3.7,23,2015,10,16
86398,2,0,11.19,0.96,16.53,169.0,3.86,0,2015,10,17
86399,2,0,11.11,0.96,14.35,160.0,4.67,1,2015,10,17
86400,1,0,11.13,0.96,14.33,160.0,2.08,2,2015,10,17
86401,1,0,11.21,0.96,12.8,151.0,2.79,3,2015,10,17
86402,2,0,11.13,1.0,11.08,141.0,4.8,4,2015,10,17
86403,2,0,12.15,0.94,11.08,141.0,7.71,5,2015,10,17
86404,2,0,12.11,0.94,9.69,151.0,9.08,6,2015,10,17
86405,2,0,12.17,0.93,9.55,181.0,9.55,7,2015,10,17
86406,2,0,12.76,0.96,9.58,180.0,9.6,8,2015,10,17
86407,2,0,12.81,0.96,7.26,159.0,9.35,9,2015,10,17
86408,2,0,12.8,0.96,10.08,160.0,9.76,10,2015,10,17
86409,2,0,12.85,0.96,9.32,221.0,4.12,11,2015,10,17
86410,2,0,14.03,0.93,2.08,211.0,8.16,12,2015,10,17
86411,2,0,13.87,0.93,7.81,241.0,6.2,13,2015,10,17
86414,1,0,12.76,0.96,0.14,220.0,0.79,16,2015,10,17
86415,1,0,11.14,0.93,3.36,238.0,0.43,17,2015,10,17
86416,1,0,10.04,0.99,4.64,202.0,0.58,18,2015,10,17
86417,1,0,8.89,0.93,4.83,180.0,0.29,19,2015,10,17
86418,1,0,8.34,0.96,3.11,183.0,0.23,20,2015,10,17
86419,1,0,7.9,0.96,5.96,180.0,0.19,21,2015,10,17
86420,1,0,7.69,1.0,6.04,161.0,0.16,22,2015,10,17
86421,1,0,7.76,0.96,3.2,241.0,0.16,23,2015,10,17
86422,1,0,7.44,0.97,2.74,153.0,0.27,0,2015,10,18
86423,1,0,7.27,1.0,3.22,150.0,0.16,1,2015,10,18
86424,1,0,7.76,0.96,3.22,200.0,0.16,2,2015,10,18
86425,1,0,8.34,0.96,0.16,342.0,0.21,3,2015,10,18
86426,1,0,8.74,0.93,4.67,68.0,0.0,4,2015,10,18
86427,1,0,8.82,1.0,4.69,92.0,0.06,5,2015,10,18
86428,1,0,9.76,1.0,1.71,0.0,0.45,6,2015,10,18
86429,1,0,9.93,1.0,1.38,13.0,0.9,7,2015,10,18
86430,1,0,10.99,1.0,4.7,140.0,0.9,8,2015,10,18
86431,2,0,12.21,0.99,7.33,150.0,4.44,9,2015,10,18
86432,2,0,12.76,0.96,7.78,160.0,4.67,10,2015,10,18
86433,2,0,12.78,1.0,7.65,170.0,4.75,11,2015,10,18
86434,2,0,13.07,0.98,3.72,200.0,4.73,12,2015,10,18
86435,2,0,13.91,0.9,2.56,335.0,8.13,13,2015,10,18
86436,2,0,13.91,0.9,4.62,45.0,6.3,14,2015,10,18
86437,2,0,14.01,0.9,4.38,70.0,6.31,15,2015,10,18
86441,1,0,12.17,1.0,4.17,329.0,2.64,19,2015,10,18
86442,1,0,12.17,0.96,6.23,21.0,3.01,20,2015,10,18
86443,1,0,11.76,0.99,2.98,358.0,2.03,21,2015,10,18
86444,1,0,12.15,0.96,3.41,92.0,2.96,22,2015,10,18
86445,1,0,12.13,1.0,7.82,80.0,2.96,23,2015,10,18
86446,2,0,12.21,0.96,8.32,119.0,3.99,0,2015,10,19
86447,2,0,11.58,0.96,6.17,137.0,4.35,1,2015,10,19
86448,2,0,11.58,0.93,11.04,119.0,4.8,2,2015,10,19
86449,2,0,11.61,0.96,2.75,357.0,5.02,3,2015,10,19
86450,2,0,11.04,1.0,4.93,22.0,4.77,4,2015,10,19
86451,1,0,11.07,1.0,9.66,32.0,1.85,5,2015,10,19
86452,2,0,12.03,0.94,7.63,26.0,4.44,6,2015,10,19
86453,2,0,12.11,0.93,5.14,25.0,4.8,7,2015,10,19
86454,2,0,12.2,1.0,8.34,71.0,9.6,8,2015,10,19
86455,2,0,12.66,0.96,8.02,62.0,8.92,9,2015,10,19
86456,2,0,12.78,0.9,11.41,60.0,9.69,10,2015,10,19
86457,2,0,12.78,0.9,12.8,98.0,9.8,11,2015,10,19
86458,2,0,12.71,0.91,8.58,90.0,9.18,12,2015,10,19
86459,2,0,12.73,0.9,11.21,69.0,9.61,13,2015,10,19
86460,2,0,12.73,0.96,8.31,68.0,9.6,14,2015,10,19
86461,2,0,12.6,0.91,5.43,56.0,9.11,15,2015,10,19
86462,2,0,12.15,0.93,9.84,69.0,3.93,16,2015,10,19
86463,2,0,12.13,0.93,9.66,78.0,3.93,17,2015,10,19
86464,2,0,12.16,0.94,7.04,89.0,3.36,18,2015,10,19
86465,2,0,12.15,0.93,4.81,104.0,3.46,19,2015,10,19
86466,2,0,11.64,1.0,3.03,120.0,3.46,20,2015,10,19
86467,2,0,12.16,0.96,5.1,150.0,3.35,21,2015,10,19
86468,0,0,5.56,0.93,6.5,329.0,15.83,22,2015,10,1
86469,0,0,5.58,0.89,6.15,340.0,15.83,23,2015,10,1
86471,0,0,4.49,0.92,3.22,10.0,16.05,1,2015,10,2
86472,0,0,3.41,0.96,6.28,331.0,9.98,2,2015,10,2
86473,0,0,4.22,0.92,5.88,334.0,9.98,3,2015,10,2
86488,0,0,12.22,0.75,3.08,30.0,15.18,18,2015,10,2
86489,0,0,10.95,0.81,4.83,50.0,16.1,19,2015,10,2
86490,0,0,10.37,0.84,3.22,70.0,16.05,20,2015,10,2
86491,0,0,9.58,0.92,3.12,104.0,14.96,21,2015,10,2
86492,1,0,12.08,0.96,10.19,168.0,3.01,22,2015,10,19
86493,1,0,12.11,0.96,10.19,168.0,2.03,23,2015,10,19
86494,1,0,11.91,0.99,15.09,192.0,2.32,0,2015,10,20
86495,1,0,10.0,0.96,23.09,211.0,2.03,1,2015,10,20
86496,1,0,9.47,0.93,15.71,201.0,2.03,2,2015,10,20
86497,2,0,9.57,0.96,12.17,230.0,3.22,3,2015,10,20
86498,1,0,9.91,1.0,15.57,271.0,2.59,4,2015,10,20
86499,2,0,9.91,0.93,20.0,271.0,7.87,5,2015,10,20
86500,2,0,9.84,0.93,19.3,255.0,9.32,6,2015,10,20
86501,2,0,9.88,0.86,19.93,261.0,9.64,7,2015,10,20
86502,2,0,9.91,0.86,21.46,261.0,9.68,8,2015,10,20
86504,2,0,11.02,0.81,19.95,263.0,9.98,10,2015,10,20
86508,2,0,9.96,0.86,13.89,253.0,8.13,14,2015,10,20
86509,2,0,9.85,0.87,14.51,265.0,7.87,15,2015,10,20
86510,2,0,9.96,0.86,15.38,280.0,5.22,16,2015,10,20
86511,2,0,8.82,0.89,17.13,290.0,8.13,17,2015,10,20
86512,2,0,8.84,0.83,18.06,299.0,7.1,18,2015,10,20
86514,0,0,7.13,0.83,14.46,291.0,8.13,20,2015,10,20
86515,0,0,5.68,0.86,10.34,264.0,8.42,21,2015,10,20
86516,0,0,4.91,0.89,11.27,290.0,8.0,22,2015,10,20
86517,0,0,4.4,0.89,11.09,260.0,8.0,23,2015,10,20
86518,0,0,4.06,0.92,6.63,255.0,8.34,0,2015,10,21
86519,0,0,3.34,0.92,11.4,261.0,7.97,1,2015,10,21
86520,0,0,2.34,0.96,3.61,247.0,7.97,2,2015,10,21
86521,0,0,3.01,0.96,10.34,254.0,6.34,3,2015,10,21
86535,2,0,8.72,0.89,4.83,220.0,9.76,17,2015,10,21
86539,1,0,4.88,0.99,4.88,311.0,2.16,21,2015,10,21
86540,1,0,3.91,0.96,6.17,329.0,0.77,22,2015,10,21
86541,1,0,3.79,0.96,6.44,20.0,1.38,23,2015,10,21
86542,1,0,3.36,1.0,2.85,56.0,1.32,0,2015,10,22
86543,1,0,1.08,0.96,3.19,338.0,0.32,1,2015,10,22
86544,1,0,1.11,0.96,3.22,20.0,0.32,2,2015,10,22
86545,1,0,1.92,0.97,5.72,328.0,0.64,3,2015,10,22
86546,1,0,2.26,1.0,7.45,321.0,0.32,4,2015,10,22
86547,1,0,2.23,0.92,3.2,9.0,0.0,5,2015,10,22
86548,1,0,2.21,1.0,7.23,17.0,0.18,6,2015,10,22
86549,1,0,2.87,1.0,10.71,10.0,0.16,7,2015,10,22
86550,1,0,4.03,1.0,7.79,21.0,0.16,8,2015,10,22
86551,1,0,6.52,0.92,9.24,5.0,0.89,9,2015,10,22
86564,0,0,3.88,0.96,10.61,349.0,3.45,22,2015,10,22
86565,1,0,3.79,1.0,11.0,339.0,0.84,23,2015,10,22
86566,1,0,3.89,0.96,6.63,341.0,1.0,0,2015,10,23
86567,1,0,3.19,1.0,6.26,339.0,0.66,1,2015,10,23
86568,1,0,2.59,0.96,6.25,349.0,0.64,2,2015,10,23
86569,1,0,1.82,1.0,3.54,327.0,0.74,3,2015,10,23
86570,1,0,2.02,0.92,9.34,319.0,0.4,4,2015,10,23
86571,1,1,-0.02,1.0,3.22,300.0,0.27,5,2015,10,23
86572,1,0,2.57,1.0,2.03,271.0,1.06,6,2015,10,23
86573,1,0,5.96,0.93,1.88,286.0,2.16,7,2015,10,23
86588,1,0,6.32,0.93,3.2,319.0,1.26,22,2015,10,23
86589,1,0,4.28,0.96,3.2,339.0,0.18,23,2015,10,23
86590,1,0,4.06,0.97,3.45,334.0,0.5,0,2015,10,24
86591,1,0,2.64,1.0,8.05,310.0,0.16,1,2015,10,24
86592,1,0,3.18,0.96,8.05,320.0,0.16,2,2015,10,24
86593,1,0,3.27,0.96,3.12,328.0,0.24,3,2015,10,24
86594,1,0,2.64,1.0,3.08,290.0,0.16,4,2015,10,24
86595,1,0,3.64,1.0,3.22,310.0,0.16,5,2015,10,24
86596,1,0,3.62,1.0,3.04,305.0,0.34,6,2015,10,24
86597,1,0,4.84,1.0,0.0,0.0,0.0,7,2015,10,24
86598,1,0,7.19,0.93,3.04,222.0,0.16,8,2015,10,24
86599,1,0,8.43,0.94,3.64,226.0,1.29,9,2015,10,24
86600,0,0,12.8,0.89,9.06,211.0,8.13,10,2015,10,24
86608,0,0,7.61,0.9,4.72,170.0,7.13,18,2015,10,24
86609,0,0,6.02,0.87,1.67,159.0,6.12,19,2015,10,24
86610,0,0,5.0,0.93,1.53,120.0,5.04,20,2015,10,24
86611,0,0,4.46,0.96,3.2,161.0,4.11,21,2015,10,24
86612,1,0,4.33,0.92,3.19,130.0,1.66,22,2015,10,24
86613,1,0,3.79,0.96,3.22,150.0,1.05,23,2015,10,24
